,Location,Parameter,Unit,Frequency,Date,Value
8339,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,2014-05-31,
8340,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,2014-05-31,9.799999999999999
8341,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,2014-05-31,0.5238095238095238
8342,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,2014-05-31,0.5948568911737403
8343,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,2014-05-31,0.017518492041450996
8344,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,2014-05-31,0.02996747735207789
8345,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,2014-05-31,0.3824842973805947
8346,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,2014-05-31,1.9105835568566076
8347,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,2014-05-31,0.0008911626371812856
8348,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,2014-05-31,0.6019417475728155
8349,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,2014-05-31,0.125
8350,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,2014-05-31,1.2195121951219512
8351,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,2014-05-31,
8352,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,2014-05-31,
8353,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,2014-05-31,
8354,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,2014-05-31,
8355,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,2014-05-31,
8356,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,2014-05-31,
8357,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,2014-05-31,
8358,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,2014-05-31,0.3318321877222092
8359,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,2014-05-31,0.7777777777777778
8360,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,2014-05-31,0.41749502982107395
8361,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,2014-05-31,0.09333333333333332
8362,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,2014-05-31,1.3333333333333335
8363,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,2014-05-31,
8364,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,2014-05-31,11.799999999999999
8365,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,2014-05-31,0.47619047619047616
8366,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,2014-05-31,0.7008223048719965
8367,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,2014-05-31,0.018991914319521266
8368,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,2014-05-31,0.03374442673946336
8369,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,2014-05-31,0.46787067937473464
8370,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,2014-05-31,2.647454869847707
8371,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,2014-05-31,0.0008911626371812856
8372,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,2014-05-31,0.6213592233009708
8373,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,2014-05-31,0.375
8374,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,2014-05-31,0.6097560975609756
8375,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,2014-05-31,
8376,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,2014-05-31,
8377,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,2014-05-31,
8378,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,2014-05-31,
8379,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,2014-05-31,
8380,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,2014-05-31,
8381,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,2014-05-31,
8382,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,2014-05-31,0.42664138421426895
8383,5 - 14TH & BOND,pH,SU,1 / 3 MO.,2014-05-31,0.8222222222222223
8384,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,2014-05-31,0.29821073558648137
8385,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,2014-05-31,0.09333333333333332
8386,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,2014-05-31,1.318840579710145
8387,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,2014-05-31,
8388,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,2014-05-31,14.399999999999999
8389,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,2014-05-31,0.23809523809523808
8390,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,2014-05-31,2.308763819973333
8391,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,2014-05-31,0.034168936182130336
8392,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,2014-05-31,0.08003031849100684
8393,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,2014-05-31,0.9266513830071833
8394,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,2014-05-31,4.283762741651148
8395,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,2014-05-31,0.0011882168495750477
8396,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,2014-05-31,0.6407766990291263
8397,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,2014-05-31,3.75
8398,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,2014-05-31,2.4390243902439024
8399,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,2014-05-31,
8400,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,2014-08-31,
8401,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,2014-08-31,
8402,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,2014-08-31,
8403,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,2014-08-31,
8404,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,2014-08-31,
8405,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2014-08-31,
8406,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2014-08-31,0.37923678596823907
8407,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,2014-08-31,0.8111111111111111
8408,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2014-08-31,0.40258449304174987
8409,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2014-08-31,0.09333333333333332
8410,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2014-08-31,1.2318840579710146
8411,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2014-08-31,
8412,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2014-08-31,8.399999999999999
8413,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2014-08-31,1.0833333333333333
8414,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2014-08-31,0.17045113829056033
8415,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2014-08-31,0.132503221411849
8416,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2014-08-31,0.012127267935542991
8417,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2014-08-31,0.008580699689348964
8418,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2014-08-31,0.25691359125999386
8419,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2014-08-31,0.0017823252743625713
8420,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,2014-08-31,0.11650485436893204
8421,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,2014-08-31,4.875
8422,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,2014-08-31,4.878048780487805
8423,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,2014-08-31,
8424,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,2014-08-31,
8425,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,2014-08-31,
8426,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,2014-08-31,
8427,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,2014-08-31,
8428,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,2014-08-31,
8429,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,2014-08-31,
8430,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,2014-08-31,0.5688551789523586
8431,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,2014-08-31,0.7555555555555555
8432,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,2014-08-31,0.6361829025844936
8433,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,2014-08-31,0.09333333333333332
8434,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,2014-08-31,1.6956521739130435
8435,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,2014-08-31,
8436,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,2014-08-31,4.6
8437,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,2014-08-31,0.6190476190476191
8438,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,2014-08-31,0.44629842024570354
8439,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,2014-08-31,0.28892035570673713
8440,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,2014-08-31,0.02433910061592823
8441,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,2014-08-31,0.09531140439245836
8442,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,2014-08-31,0.2176444183103483
8443,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,2014-08-31,0.017823252743625714
8444,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,2014-08-31,0.42718446601941745
8445,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,2014-08-31,9.0
8446,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,2014-08-31,5.853658536585366
8447,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,2014-08-31,
8448,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,2014-08-31,
8449,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,2014-08-31,
8450,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,2014-08-31,
8451,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,2014-08-31,
8452,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,2014-08-31,
8453,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,2014-08-31,
8454,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,2014-08-31,0.47404598246029883
8455,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,2014-08-31,0.7
8456,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,2014-08-31,0.5666003976143146
8457,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,2014-08-31,0.5733333333333334
8458,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,2014-08-31,3.2608695652173916
8459,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,2014-08-31,
8460,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,2014-08-31,6.8
8461,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,2014-08-31,0.8095238095238095
8462,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,2014-08-31,0.281342777595616
8463,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,2014-08-31,1.0055124762385816
8464,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,2014-08-31,0.01742824572379834
8465,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,2014-08-31,0.01889694624498812
8466,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,2014-08-31,0.507104239430793
8467,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,2014-08-31,0.0005941084247875238
8468,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,2014-08-31,0.6019417475728155
8469,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,2014-08-31,6.0
8470,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,2014-08-31,4.536585365853658
8471,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,2014-08-31,
8472,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,2014-08-31,
8473,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,2014-08-31,
8474,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,2014-08-31,
8475,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,2014-08-31,
8476,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,2014-08-31,
8477,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,2014-08-31,
8478,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,2014-08-31,0.23702299123014942
8479,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,2014-08-31,0.6444444444444444
8480,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,2014-08-31,0.004970178926441356
8481,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,2014-08-31,0.09333333333333332
8482,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,2014-08-31,0.40579710144927544
8483,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,2014-08-31,
8484,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,2014-08-31,1.2
8485,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,2014-08-31,0.42857142857142855
8486,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,2014-08-31,0.8400609542394547
8487,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,2014-08-31,0.020765340845588977
8488,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,2014-08-31,0.038476491856958464
8489,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,2014-08-31,0.023922131197150455
8490,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,2014-08-31,0.07694097343603079
8491,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,2014-08-31,0.0008911626371812856
8492,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,2014-08-31,134.3106796116505
8493,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,2014-08-31,6.0
8494,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,2014-08-31,5.853658536585366
8495,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,2014-08-31,
8496,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,2014-08-31,
8497,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,2014-08-31,
8498,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,2014-08-31,
8499,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,2014-08-31,
8500,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,2014-08-31,
8501,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,2014-08-31,
8502,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,2014-08-31,0.7584735719364781
8503,5 - 14TH & BOND,pH,SU,1 / 3 MO.,2014-08-31,0.7222222222222222
8504,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,2014-08-31,0.009940357852882713
8505,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,2014-08-31,0.09333333333333332
8506,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,2014-08-31,0.8405797101449275
8507,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,2014-08-31,
8508,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,2014-08-31,8.0
8509,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,2014-08-31,0.19047619047619047
8510,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,2014-08-31,3.3889466374311272
8511,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,2014-08-31,1.6924941194080803
8512,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,2014-08-31,0.10569281231920258
8513,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,2014-08-31,2.386475568173498
8514,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,2014-08-31,0.6607604442165931
8515,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,2014-08-31,0.0007129301097450286
8516,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,2014-08-31,0.0970873786407767
8517,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,2014-08-31,6.0
8518,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,2014-08-31,3.1463414634146343
8519,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,2014-08-31,
8520,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,2014-11-30,
8521,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,2014-11-30,
8522,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,2014-11-30,
8523,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,2014-11-30,
8524,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,2014-11-30,
8525,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2014-11-30,
8526,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2014-11-30,0.37923678596823907
8527,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,2014-11-30,0.7888888888888889
8528,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2014-11-30,0.069582504970179
8529,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2014-11-30,0.09333333333333332
8530,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2014-11-30,0.7536231884057972
8531,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2014-11-30,
8532,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2014-11-30,2.4
8533,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2014-11-30,0.2857142857142857
8534,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2014-11-30,20.24738826217854
8535,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2014-11-30,1.785957101174754
8536,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2014-11-30,4.463519578608859
8537,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2014-11-30,0.03771269232961835
8538,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2014-11-30,2.4802390542268093
8539,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2014-11-30,0.017823252743625714
8540,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,2014-11-30,0.5242718446601942
8541,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,2014-11-30,0.98
8542,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,2014-11-30,0.8536585365853658
8543,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,2014-11-30,
8544,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,2014-11-30,
8545,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,2014-11-30,
8546,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,2014-11-30,
8547,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,2014-11-30,
8548,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,2014-11-30,
8549,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,2014-11-30,
8550,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,2014-11-30,0.42664138421426895
8551,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,2014-11-30,0.7888888888888889
8552,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,2014-11-30,0.11431411530815119
8553,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,2014-11-30,0.09333333333333332
8554,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,2014-11-30,1.4057971014492754
8555,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,2014-11-30,
8556,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,2014-11-30,3.8
8557,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,2014-11-30,0.3333333333333333
8558,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,2014-11-30,15.531755052274253
8559,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,2014-11-30,0.025693139389992847
8560,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,2014-11-30,3.6835090804924686
8561,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,2014-11-30,0.031705962748090934
8562,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,2014-11-30,1.5599604162066596
8563,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,2014-11-30,0.004455813185906429
8564,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,2014-11-30,0.7378640776699029
8565,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,2014-11-30,0.1875
8566,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,2014-11-30,0.13414634146341464
8567,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,2014-11-30,
8568,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,2014-11-30,
8569,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,2014-11-30,
8570,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,2014-11-30,
8571,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,2014-11-30,
8572,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,2014-11-30,
8573,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,2014-11-30,
8574,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,2014-11-30,0.42664138421426895
8575,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,2014-11-30,0.7555555555555555
8576,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,2014-11-30,0.024850894632206782
8577,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,2014-11-30,0.16
8578,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,2014-11-30,0.8115942028985509
8579,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,2014-11-30,
8580,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,2014-11-30,6.3999999999999995
8581,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,2014-11-30,0.23809523809523808
8582,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,2014-11-30,27.705165839679996
8583,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,2014-11-30,0.034168936182130336
8584,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,2014-11-30,5.602122294370479
